31,I,180000062,00530,1997,F,MESA PILOTEO,1997-03-04,"MESA PILOTEO.- PARA COMPUTADORA, TIPO ESCRITORIO, MARCA: PRINTAFORM, MODELO: S-261-P, MEDIDAS: 1.20 X 0.45 X 0.75 MTS.",000112,0088,1997-03-04,690.00,CD,EP,1. BUENO,S,0,
32,I,180000062,00531,1997,F,MESA PILOTEO,1997-03-04,"MESA PILOTEO.- PARA COMPUTADORA, TIPO ESCRITORIO, MARCA: PRINTAFORM, MODELO: S-261-P, MEDIDAS: 1.20 X 0.45 X 0.75 MTS.",000112,0088,1997-03-04,690.00,CD,EP,1. BUENO,S,0,
33,I,180000062,00532,1997,F,MESA PILOTEO,1997-03-04,"MESA PILOTEO.- PARA COMPUTADORA, TIPO ESCRITORIO, MARCA: PRINTAFORM, MODELO: S-261-P, MEDIDAS: 1.20 X 0.45 X 0.75 MTS.",000112,0088,1997-03-04,690.00,CD,EP,1. BUENO,S,0,
34,I,180000062,00533,1997,F,MESA PILOTEO,1997-03-04,"MESA PILOTEO.- PARA COMPUTADORA, TIPO ESCRITORIO, MARCA: PRINTAFORM, MODELO: S-261-P, MEDIDAS: 1.20 X 0.45 X 0.75 MTS.",000112,0088,1997-03-04,690.00,CD,EP,1. BUENO,S,0,
35,I,180000062,00534,1997,F,MESA PILOTEO,1997-03-04,"MESA PILOTEO.- PARA COMPUTADORA, TIPO ESCRITORIO, MARCA: PRINTAFORM, MODELO: S-261-P, MEDIDAS: 1.20 X 0.45 X 0.75 MTS.",000112,0088,1997-03-04,690.00,CD,EP,1. BUENO,S,0,
36,I,180000062,00535,1997,F,MESA PILOTEO,1997-03-04,"MESA PILOTEO.- PARA COMPUTADORA, TIPO ESCRITORIO, MARCA: PRINTAFORM, MODELO: S-261-P, MEDIDAS: 1.20 X 0.45 X 0.75 MTS.",000112,0088,1997-03-04,690.00,CD,EP,1. BUENO,S,0,
37,I,180000114,00022,1997,F,MOUSE (RATON) ACCESORIO DE COMPUTACION,1997-10-09,"MOUSE (RATON) ACCESORIO DE COMPUTACION.- MARCA: ACER, MODELO: GM9601, NUMERO DE SERIE: 97042064, DE 2 BOTONES.",000054,C. DONAC,1997-10-09,462.87,DP,EP,6. BAJA (INSERVIBLE),S,1,2012-09-04
38,I,180000114,00552,1999,F,MOUSE (RATON) ACCESORIO DE COMPUTACION,1999-10-18,"MOUSE (RATON) ACCESORIO DE COMPUTACION.- MARCA: MICROSOFT, MODELO: INTELLIMOUSE 3.0, SER/PS2, AMUMO19, NUMERO DE SERIE: 2440281-10000",000127,13K00292,1999-10-18,477.32,CD,EP,6. BAJA (INSERVIBLE),S,1,2009-07-02
39,I,330000100,00014,1995,F,"REGULADOR CORRIENTE, VOLTAJE Y DE TENSIO",1995-07-27,"REGULADOR CORRIENTE, VOLTAJE Y DE TENSION.- MARCA: SOLA SB, MODELO: PC 500, NUMERO DE SERIE: 95-B",000167,24725-A,1995-07-27,650.00,CD,MA,1. BUENO,S,1,2014-12-15
40,I,420400080,00051,1994,F,CHAROLA (ESTANTE),1994-02-03,"CHAROLA (ESTANTE).- ENTREPAÑO METALIC0 PARA ESTANTERIA, MEDIDAS: 0.30 X 0.85 MTS.",000119,0034,1994-02-03,17.60,CD,MA,6. BAJA (INSERVIBLE),S,1,2012-09-04
41,I,420400080,00052,1994,F,CHAROLA (ESTANTE),1994-02-03,"CHAROLA (ESTANTE).- ENTREPAÑO METALIC0 PARA ESTANTERIA, MEDIDAS: 0.30 X 0.85 MTS.",000119,0034,1994-02-03,17.60,CD,MA,6. BAJA (INSERVIBLE),S,1,2012-09-04
42,I,420400080,00053,1994,F,CHAROLA (ESTANTE),1994-02-03,"CHAROLA (ESTANTE).- ENTREPAÑO METALIC0 PARA ESTANTERIA, MEDIDAS: 0.30 X 0.85 MTS.",000119,0034,1994-02-03,17.60,CD,MA,6. BAJA (INSERVIBLE),S,1,2013-01-08
43,I,420400080,00054,1994,F,CHAROLA (ESTANTE),1994-02-03,"CHAROLA (ESTANTE).- ENTREPAÑO METALIC0 PARA ESTANTERIA, MEDIDAS: 0.30 X 0.85 MTS.",000119,0034,1994-02-03,17.60,CD,MA,6. BAJA (INSERVIBLE),S,1,2013-01-08
44,I,420400080,00055,1994,F,CHAROLA (ESTANTE),1994-02-03,"CHAROLA (ESTANTE).- ENTREPAÑO METALIC0 PARA ESTANTERIA, MEDIDAS: 0.30 X 0.85 MTS.",000119,0034,1994-02-03,17.60,CD,MA,6. BAJA (INSERVIBLE),S,1,2013-01-08
45,I,420400080,00056,1994,F,CHAROLA (ESTANTE),1994-02-03,"CHAROLA (ESTANTE).- ENTREPAÑO METALIC0 PARA ESTANTERIA, MEDIDAS: 0.30 X 0.85 MTS.",000119,0034,1994-02-03,17.60,CD,MA,6. BAJA (INSERVIBLE),S,1,2012-09-04
46,I,420400080,00057,1994,F,CHAROLA (ESTANTE),1994-02-03,"CHAROLA (ESTANTE).- ENTREPAÑO METALIC0 PARA ESTANTERIA, MEDIDAS: 0.30 X 0.85 MTS.",000119,0034,1994-02-03,17.60,CD,MA,6. BAJA (INSERVIBLE),S,1,2013-01-08
47,I,420400080,00058,1994,F,CHAROLA (ESTANTE),1994-02-03,"CHAROLA (ESTANTE).- ENTREPAÑO METALIC0 PARA ESTANTERIA, MEDIDAS: 0.30 X 0.85 MTS.",000119,0034,1994-02-03,17.60,CD,MA,6. BAJA (INSERVIBLE),S,1,2013-01-08
48,I,420400080,00059,1994,F,CHAROLA (ESTANTE),1994-02-03,"CHAROLA (ESTANTE).- ENTREPAÑO METALIC0 PARA ESTANTERIA, MEDIDAS: 0.30 X 0.85 MTS.",000119,0034,1994-02-03,17.60,CD,MA,6. BAJA (INSERVIBLE),S,1,2013-01-08
49,I,420400080,00060,1994,F,CHAROLA (ESTANTE),1994-02-03,"CHAROLA (ESTANTE).- ENTREPAÑO METALIC0 PARA ESTANTERIA, MEDIDAS: 0.30 X 0.85 MTS.",000119,0034,1994-02-03,17.60,CD,MA,6. BAJA (INSERVIBLE),S,1,2013-01-08
50,I,420400080,00062,1994,F,CHAROLA (ESTANTE),1994-02-03,"CHAROLA (ESTANTE).- ENTREPAÑO METALIC0 PARA ESTANTERIA, MEDIDAS: 0.30 X 0.85 MTS.",000119,0034,1994-02-03,17.60,CD,MA,6. BAJA (INSERVIBLE),S,1,2012-09-04
